subjID	group	trial	x	y	solid_y	empty_y	points	rt
12	A	149.0	0.115740755	0.030092536	-0.148933889	-0.114182648	200.0	0.6475
12	A	150.0	0.073148176	0.036574046	-0.118359246	-0.090742088	300.0	0.9497
12	A	151.0	0.102777778	-0.048611111	-0.247424968	-0.189692476	400.0	0.6492
12	A	152.0	0.075925954	-0.0875	-0.286970806	-0.220010952	500.0	0.6271
12	A	153.0	0.070370399	0.018055556	0.241216092	0.184932337	600.0	0.8203
12	A	154.0	0.123148176	0.126388889	-0.008177229	-0.006269209	400.0	0.9386
12	A	155.0	0.05648151	-0.211574131	-0.048434273	-0.037132943	200.0	0.5468
12	A	156.0	0.058333333	-0.056944444	0.148731236	0.114027281	300.0	0.6857
12	A	157.0	0.074074088	-0.104166667	-0.265676294	-0.203685159	400.0	0.6467
12	A	158.0	0.034259288	0.066203647	-0.108557045	-0.083227068	500.0	1.3657
12	A	159.0	0.085185199	-0.068055556	-0.219388929	-0.168198179	600.0	0.7816
12	A	160.0	0.074074088	0.060648092	0.194980315	0.149484909	400.0	1.5155
13	B	1.0	0.018038856	0.085627407	0.290754803	0.222912015	100.0	0.9407
13	B	2.0	0.020814133	-0.032839881	0.133098522	0.1020422	200.0	0.9313
13	B	3.0	0.020814133	-0.113360511	0.042133887	0.032302647	300.0	1.3976
13	B	4.0	0.016188727	-0.077264998	0.084570785	0.064837602	400.0	0.8039
13	B	5.0	0.011563407	0.06526591	0.257622643	0.197510693	500.0	0.7356
13	B	6.0	0.00601298	-0.021733517	0.148849839	0.11411821	600.0	0.7717
13	B	7.0	0.032839966	0.083776347	-0.055517989	-0.042563791	400.0	1.2489
13	B	8.0	0.002312681	0.006957753	-0.154167578	-0.118195143	500.0	0.7687
13	B	9.0	-0.005087831	0.095808241	-0.033382657	-0.02559337	300.0	1.3086
13	B	10.0	-0.062442186	0.081925456	-0.063287511	-0.048520425	100.0	1.643
13	B	11.0	0.012488429	0.047681003	-0.118924619	-0.091175541	200.0	0.7099
13	B	12.0	-0.001387575	-0.122615814	-0.297738129	-0.228265899	300.0	0.8341
13	B	13.0	0.008788172	-0.026361084	0.148395373	0.113769786	400.0	0.8646
13	B	14.0	0.008788172	-0.019882456	-0.189818177	-0.145527269	500.0	0.763
13	B	15.0	-0.005087831	-0.146679518	-0.001640388	-0.001257631	300.0	0.9978
13	B	16.0	0.006938002	-0.011552853	-0.176084725	-0.134998289	400.0	0.7795
13	B	17.0	0.003237745	0.06619144	-0.092785262	-0.071135367	500.0	0.8019
13	B	18.0	0.004162852	0.092106205	0.274108934	0.210150183	600.0	0.7989
13	B	19.0	0.003237745	0.051382955	-0.107642122	-0.082525627	700.0	0.7782
13	B	20.0	0.006938002	0.013436551	-0.148084698	-0.113531602	800.0	0.8009
13	B	21.0	0.00601298	-0.126317936	0.026192973	0.020081279	900.0	1.0448
13	B	22.0	0.003237745	0.048606449	-0.123727409	-0.09485768	1000.0	0.8161
13	B	23.0	0.004162852	-0.141126421	0.009900707	0.007590542	1100.0	1.2912
13	B	24.0	0.003237745	0.042127821	0.217433	0.166698634	1200.0	0.7055
13	B	25.0	0.003237745	-0.09670105	-0.286135884	-0.219370845	1300.0	0.7306
13	B	26.0	0.00601298	-0.008776093	-0.170133914	-0.130436001	1400.0	0.6869
13	B	27.0	0.012488429	0.072670152	0.25730973	0.197270793	1500.0	0.7276
13	B	28.0	0.00138766	0.101361423	-0.048429887	-0.03712958	1300.0	1.1977
13	B	29.0	0.007863151	0.110616726	0.295542036	0.226582228	1400.0	0.7803
13	B	30.0	0.011563407	-0.114286126	-0.286588959	-0.219718202	1500.0	0.7839
13	B	31.0	0.005087916	0.017138418	-0.154362428	-0.118344528	1600.0	0.6478
13	B	32.0	-0.001387575	-0.116137271	0.039705723	0.030441054	1700.0	1.0389
13	B	33.0	0.00138766	-0.026361084	0.142048242	0.108903652	1800.0	0.7617
13	B	34.0	0.00138766	-0.048573727	0.121525168	0.093169295	1900.0	0.7655
13	B	35.0	0.021739154	-0.052275848	0.104343067	0.079996352	2000.0	0.734
13	B	36.0	0.017113834	0.055085076	-0.106964257	-0.08200593	2100.0	0.6968
13	B	37.0	0.014338642	0.036574639	-0.12170277	-0.093305457	2200.0	0.6774
13	B	38.0	0.000462511	0.063414849	-0.096299498	-0.073829615	2300.0	0.6822
13	B	39.0	-0.006012853	-0.092998928	0.067230599	0.051543459	2400.0	1.0122
13	B	40.0	0.023589325	0.020840539	-0.152852536	-0.117186944	2500.0	0.7313
13	B	41.0	0.014338642	0.116169739	-0.052682805	-0.040390151	2300.0	1.0639
13	B	42.0	0.003237745	-0.07078637	-0.26458361	-0.202847434	2400.0	0.6973
13	B	43.0	0.006938002	-0.046722666	-0.220578584	-0.169110248	2500.0	0.5863
13	B	44.0	0.010638343	-0.056903415	-0.213934082	-0.164016129	2600.0	0.5834
13	B	45.0	-0.001387575	0.043053267	0.222723683	0.170754823	2700.0	0.6634
13	B	46.0	0.019888984	0.01158549	-0.149965868	-0.114973832	2800.0	0.6277
13	B	47.0	-0.001387575	-0.050424788	0.127166812	0.097494556	2900.0	0.7411
13	B	48.0	-0.009713236	-0.075413937	0.069781381	0.053499059	2700.0	0.998
13	B	49.0	0.00601298	0.054159631	0.235762292	0.18075109	2800.0	0.663
13	B	50.0	0.002312681	0.088404083	0.286590229	0.219719175	2900.0	0.6608
13	B	51.0	-0.000462511	-0.119839138	0.018217249	0.013966558	2700.0	0.827
13	B	52.0	0.010638343	0.118020799	-0.024556418	-0.018826587	2500.0	1.3118
13	B	53.0	-0.03839035	0.094882711	-0.03908227	-0.029963074	2300.0	1.4147
13	B	54.0	0.004162852	0.008808814	0.200163608	0.153458766	2400.0	0.7023
13	B	55.0	0.011563407	-0.00414861	0.16956427	0.129999273	2500.0	0.6787
13	B	56.0	0.003237745	-0.143902842	0.007375471	0.005654528	2600.0	1.3292
13	B	57.0	0.007863151	-0.034690857	0.130550005	0.100088337	2700.0	0.7112
13	B	58.0	0.012488429	0.109691111	-0.042178395	-0.03233677	2800.0	1.1815
13	B	59.0	0.002312681	0.057861752	-0.109270307	-0.083773902	2900.0	0.7653
13	B	60.0	0.008788172	0.097659302	0.287934389	0.220749699	3000.0	0.6827
13	B	61.0	0.012488429	-0.041169484	-0.230873265	-0.177002837	3100.0	0.7469
13	B	62.0	0.002312681	-0.086520301	0.077868677	0.059699319	3200.0	1.0495
13	B	63.0	0.023589325	0.059712813	-0.114908935	-0.08809685	3300.0	0.7349
13	B	64.0	0.000462511	-0.0717119	0.084687345	0.064926964	3400.0	0.8636
13	B	65.0	0.027289624	-0.013403829	-0.20170958	-0.154644011	3500.0	0.7276
13	B	66.0	0.015263663	0.117095354	-0.041504426	-0.03182006	3600.0	1.1343
13	B	67.0	0.002312681	0.06526591	0.248505426	0.190520827	3700.0	0.6921
13	B	68.0	-0.007863066	-0.06986084	0.097044983	0.074401154	3800.0	0.8495
13	B	69.0	-0.005087831	-0.122615814	0.029804742	0.022850302	3900.0	1.2302
13	B	70.0	-0.005087831	-0.033765327	0.154709935	0.11861095	4000.0	0.683
13	B	71.0	-0.000462511	-0.081892734	-0.267450864	-0.205045662	4100.0	0.7313
13	B	72.0	-0.006938002	-0.09855211	-0.276044634	-0.21163422	4200.0	0.733
13	B	73.0	-0.001387575	-0.092073483	0.05005042	0.038371989	4000.0	1.0314
13	B	74.0	0.003237745	0.101361423	-0.056733016	-0.043495312	4100.0	1.0271
13	B	75.0	-0.005087831	-0.107807329	0.053557097	0.041060441	4200.0	1.1041
13	B	76.0	0.011563407	-0.005074056	-0.1792964	-0.137460574	4300.0	0.783
13	B	77.0	0.003237745	-0.106881883	-0.287334154	-0.220289518	4400.0	0.7435
13	B	78.0	-0.001387575	-0.056903415	0.1027299	0.07875959	4500.0	1.0455
13	B	79.0	0.005087916	-0.072637516	0.064264683	0.049269591	4300.0	1.4157
13	B	80.0	0.004162852	0.084701962	0.280765102	0.215253245	4400.0	0.7188
13	B	81.0	0.008788172	0.122648536	-0.018234325	-0.013979649	4200.0	1.1116
13	B	82.0	0.024514347	0.008808814	-0.151577802	-0.116209648	4300.0	0.6302
13	B	83.0	0.003237745	0.144861179	-0.003463469	-0.002655326	4100.0	1.1814
13	B	84.0	0.006938002	-0.148530663	-0.00277374	-0.002126534	3900.0	0.854
13	B	85.0	0.030064731	0.003255632	-0.16203334	-0.124225561	4000.0	0.6458
13	B	86.0	0.04394082	0.002330187	-0.190747878	-0.14624004	4100.0	1.1823
13	B	87.0	0.008788172	-0.121690199	0.02793111	0.021413851	3900.0	1.3772
13	B	88.0	0.000462511	-0.077264998	0.088209865	0.067627563	4000.0	0.7971
13	B	89.0	0.006938002	-0.05782903	0.106382332	0.081559788	4100.0	0.6356
13	B	90.0	0.017113834	0.005106693	-0.154419916	-0.118388602	4200.0	0.7311
13	B	91.0	0.019888984	0.008808814	0.186160288	0.142722887	4300.0	0.6795
13	B	92.0	0.015263663	-0.035616387	0.123146055	0.094411975	4400.0	0.7181
13	B	93.0	0.021739154	-0.006925032	-0.16009075	-0.122736242	4500.0	0.6498
13	B	94.0	-0.006012853	-0.033765327	0.129498166	0.099281927	4600.0	0.663
13	B	95.0	0.021739154	0.090255144	0.290508715	0.222723348	4700.0	0.5643
13	B	96.0	0.017113834	0.06619144	0.256496782	0.196647533	4800.0	0.6139
13	B	97.0	0.008788172	0.098584832	-0.046288558	-0.035487895	4600.0	1.143
13	B	98.0	0.002312681	-0.100403171	0.076674586	0.058783849	4700.0	0.9125
13	B	99.0	0.01896392	-0.059680091	-0.23228141	-0.178082414	4800.0	1.1285
13	B	100.0	0.020814133	-0.003222995	0.175878019	0.134839815	4900.0	0.6746
13	B	101.0	0.024514347	0.007883369	-0.152661333	-0.117040355	5000.0	0.6828
13	B	102.0	0.014338642	0.114318848	-0.023928195	-0.01834495	4800.0	1.0009
13	B	103.0	0.005087916	0.118020799	-0.049801255	-0.038180962	4600.0	1.0122
13	B	104.0	0.008788172	0.022691684	0.190583039	0.146113663	4700.0	0.7477
13	B	105.0	0.010638343	0.126350657	-0.03181672	-0.024392819	4500.0	0.8652
13	B	106.0	0.00138766	0.096733771	-0.038869322	-0.029799814	4300.0	0.962
13	B	107.0	0.022664218	-0.039318509	-0.22304194	-0.17099882	4400.0	0.7972
13	B	108.0	0.021739154	0.073595598	0.251264211	0.192635895	4500.0	0.6643
13	B	109.0	0.020814133	0.012510935	-0.141055925	-0.108142876	4600.0	0.7938
13	B	110.0	0.00601298	-0.07078637	0.061944422	0.047490724	4400.0	1.0434
13	B	111.0	0.015263663	-0.047648366	-0.228664134	-0.175309169	4500.0	0.6764
13	B	112.0	0.020814133	0.009734429	0.190195005	0.14581617	4600.0	0.6251
13	B	113.0	0.005087916	-0.097626665	0.0684213	0.05245633	4700.0	0.9605
13	B	114.0	0.016188727	-0.090222422	-0.251529825	-0.192839532	4800.0	0.6842
13	B	115.0	0.016188727	0.044904327	0.25655478	0.196691998	4900.0	0.6306
13	B	116.0	0.010638343	0.006032308	0.185024419	0.141852055	5000.0	0.6484
13	B	117.0	0.020814133	-0.003222995	-0.17546493	-0.134523113	5100.0	0.671
13	B	118.0	0.022664218	-0.093924544	-0.293619571	-0.225108338	5200.0	0.6464
13	B	119.0	0.024514347	0.043053267	-0.106801761	-0.08188135	5000.0	1.0502
13	B	120.0	0.019888984	0.118946415	-0.01902528	-0.014586048	4800.0	1.2793
13	B	121.0	-0.001387575	0.036574639	-0.116191556	-0.089080193	4900.0	0.8088
13	B	122.0	0.015263663	0.012510935	-0.148442687	-0.11380606	5000.0	0.6861
13	B	123.0	0.009713236	0.045829942	0.22424026	0.171917533	5100.0	0.785
13	B	124.0	0.01896392	0.116169739	-0.020657613	-0.015837504	4900.0	1.2793
13	B	125.0	0.003237745	-0.054126909	0.095376662	0.073122107	4700.0	0.7656
13	B	126.0	0.017113834	-0.00414861	-0.181612723	-0.139236421	4800.0	0.6603
13	B	127.0	0.010638343	0.026393806	-0.134187617	-0.102877173	4900.0	0.6313
13	B	128.0	0.021739154	0.034723579	-0.137951064	-0.105762482	5000.0	0.6999
13	B	129.0	-0.000462511	-0.043020545	0.120038252	0.092029327	5100.0	0.8482
13	B	130.0	0.012488429	-0.047648366	-0.249709537	-0.191443979	5200.0	0.9507
13	B	131.0	-0.006012853	-0.080967119	0.084992199	0.065160686	5300.0	0.88
13	B	132.0	0.028214645	0.020840539	-0.155080661	-0.118895174	5400.0	0.6285
13	B	133.0	0.023589325	0.015287611	-0.147629881	-0.113182909	5500.0	0.7634
13	B	134.0	0.009713236	0.044904327	0.235672133	0.180681969	5600.0	0.7778
13	B	135.0	0.028214645	0.01158549	-0.169307773	-0.129802626	5700.0	0.6931
13	B	136.0	0.021739154	0.042127821	0.239003197	0.183235784	5800.0	0.5959
13	B	137.0	0.013413493	0.03750017	0.238658078	0.182971193	5900.0	0.6841
13	B	138.0	0.018038856	0.055085076	-0.094740546	-0.072634418	5700.0	0.7504
13	B	139.0	0.029139709	-0.080041758	-0.282262899	-0.216401556	5800.0	0.7186
13	B	140.0	0.030989838	-0.038392978	-0.241287202	-0.184986855	5900.0	0.6301
13	B	141.0	0.015263663	-0.142977397	0.014873648	0.01140313	5700.0	1.2475
13	B	142.0	0.042090649	-0.044871606	-0.235949869	-0.180894899	5800.0	0.6513
13	B	143.0	0.021739154	0.02546836	0.215219084	0.165001298	5900.0	0.647
13	B	144.0	0.014338642	-0.059680091	0.102427204	0.078527523	6000.0	0.837
13	B	145.0	0.032839966	-0.012478214	-0.187427113	-0.14369412	6100.0	0.6149
13	B	146.0	0.032839966	0.05230857	-0.108081492	-0.082862477	6200.0	0.67
13	B	147.0	0.013413493	-0.119839138	0.038631491	0.029617476	6300.0	1.2971
13	B	148.0	0.039315457	-0.002297465	0.175009507	0.134173955	6400.0	0.7352
13	B	149.0	0.036540222	0.063414849	-0.095105214	-0.072913997	6500.0	0.9154
13	B	150.0	0.01896392	-0.091147868	0.099210225	0.076061173	6600.0	0.9348
13	B	151.0	0.00601298	-0.134647624	0.006272897	0.004809221	6400.0	1.3481
13	B	152.0	0.017113834	-0.009701708	-0.182133864	-0.139635962	6500.0	0.6594
13	B	153.0	0.034690136	-0.001371935	-0.184367978	-0.141348783	6600.0	0.6085
13	B	154.0	0.009713236	-0.12539232	0.023751971	0.018209844	6400.0	1.0295
13	B	155.0	0.012488429	-0.087445747	0.070044406	0.053700711	6500.0	1.5773
13	B	156.0	0.032839966	-0.001371935	-0.179186247	-0.137376122	6600.0	1.1495
13	B	157.0	0.0356152	0.124499596	-0.05830317	-0.044699097	6700.0	1.0827
13	B	158.0	0.029139709	-0.092073483	-0.291930124	-0.223813095	6800.0	0.6596
13	B	159.0	0.031914902	-0.030063205	-0.202402719	-0.155175418	6900.0	0.7198
13	B	160.0	0.021739154	0.019915178	0.202845336	0.155514758	7000.0	0.6828
14	B	1.0	0.0356152	0.003239271	-0.155336627	-0.119091414	100.0	1.1961
14	B	2.0	0.021739154	0.052290599	-0.129040676	-0.098931185	200.0	0.895
14	B	3.0	0.030064731	0.126330397	-0.022483959	-0.017237702	0.0	1.2147
14	B	4.0	0.031914902	0.164275784	0.005602847	0.004295516	-200.0	1.1675
14	B	5.0	0.018038856	-0.018047248	0.164556647	0.126160096	-100.0	1.1113
14	B	6.0	0.0356152	0.042110189	-0.115222748	-0.08833744	0.0	1.2134
14	B	7.0	0.004162852	0.058769057	0.261882596	0.200776657	100.0	0.7973
14	B	8.0	0.01896392	-0.05691825	0.120322895	0.092247553	200.0	0.8449
14	B	9.0	0.021739154	0.053216044	-0.121650163	-0.093265125	300.0	0.8164
14	B	10.0	0.01896392	-0.077278985	0.118601691	0.090927963	400.0	1.2175
14	B	11.0	0.013413493	0.04396108	-0.119081469	-0.091295793	500.0	0.7456
14	B	12.0	0.006938002	-0.081906467	0.102731929	0.078761146	600.0	0.8637
14	B	13.0	0.018038856	-0.083757528	0.091762329	0.070351119	700.0	0.8368
14	B	14.0	0.023589325	0.130957879	-0.033181982	-0.02543952	800.0	3.2096
14	B	15.0	0.016188727	0.024525706	0.226374437	0.173553735	900.0	1.2179
14	B	16.0	0.013413493	-0.080055576	-0.275295111	-0.211059585	1000.0	1.6798
14	B	17.0	0.031914902	0.056918081	-0.118592251	-0.090920726	1100.0	0.7426
14	B	18.0	0.00601298	-0.026376682	0.166947915	0.127993401	1200.0	0.7794
14	B	19.0	0.029139709	-0.180009206	-0.025755417	-0.01974582	1300.0	0.7154
14	B	20.0	0.080018573	-0.070800612	-0.254793258	-0.195341498	1400.0	0.8729
14	B	21.0	0.026364475	0.128181373	-0.045510541	-0.034891415	1500.0	1.1338
14	B	22.0	0.023589325	0.004164717	0.180549829	0.138421535	1600.0	0.8034
14	B	23.0	0.019888984	-0.051365068	0.141217806	0.108266984	1700.0	0.6138
14	B	24.0	0.022664218	0.104118347	-0.06429517	-0.049292964	1800.0	1.271
14	B	25.0	0.01896392	0.099490865	0.293961177	0.225370236	1900.0	0.7503
14	B	26.0	0.033765115	-0.068024021	-0.290986003	-0.223089269	2000.0	0.6849
14	B	27.0	0.014338642	-0.061545648	0.11108678	0.085166531	2100.0	0.7997
14	B	28.0	0.033765115	0.092086962	-0.070307251	-0.053902226	2200.0	1.7267
14	B	29.0	0.050416311	0.162424808	0.004566439	0.003500936	2000.0	1.8217
14	B	30.0	0.036540222	0.03192961	-0.126832877	-0.097238539	2100.0	1.9446
14	B	31.0	0.027289624	0.049514092	-0.138885542	-0.106478915	2200.0	1.3818
14	B	32.0	0.019888984	-0.102267456	0.086392728	0.066234425	2300.0	1.3519
14	B	33.0	0.054116609	0.00046268	-0.173614118	-0.133104157	2400.0	1.3127
14	B	34.0	0.00138766	-0.035631646	0.175515301	0.134561731	2500.0	0.9302
14	B	35.0	0.010638343	-0.100416395	-0.297160225	-0.227822839	2600.0	1.2114
14	B	36.0	0.029139709	0.016196187	-0.181452494	-0.139113579	2700.0	0.6884
14	B	37.0	-0.002312639	-0.007866753	0.146007884	0.111939378	2800.0	0.9748
14	B	38.0	0.039315457	-0.024525621	-0.242613086	-0.186003366	2900.0	1.3188
14	B	39.0	-0.015263621	-0.009717729	-0.183007051	-0.140305406	3000.0	0.8193
14	B	40.0	0.028214645	0.157797326	-0.042964188	-0.032939211	2800.0	0.8726
14	B	41.0	0.032839966	0.062471008	0.268425181	0.205792639	2900.0	0.687
14	B	42.0	0.04394082	0.138361782	-0.029393751	-0.022535209	2700.0	0.7116
14	B	43.0	0.045790948	0.098565504	-0.057631804	-0.044184383	2800.0	0.6706
14	B	44.0	-0.012488344	-0.045812141	-0.266241926	-0.20411881	2900.0	0.5843
14	B	45.0	0.024514347	-0.073577033	0.079232505	0.06074492	3000.0	1.9489
14	B	46.0	0.055966695	-0.012494236	-0.188661966	-0.14464084	3100.0	0.6976
14	B	47.0	0.019888984	-0.076353539	-0.282513642	-0.216593792	3200.0	0.764
14	B	48.0	-0.02358924	-0.002313741	-0.178810829	-0.137088302	3300.0	0.992
14	B	49.0	0.026364475	0.126330397	-0.049650247	-0.038065189	3100.0	1.2958
14	B	50.0	0.013413493	-0.010643175	0.170138185	0.130439275	3200.0	0.7545
14	B	51.0	0.011563407	-0.118000878	0.058954565	0.0451985	3300.0	1.264
14	B	52.0	0.030064731	-0.031004164	0.180665341	0.138510095	3400.0	1.1283
14	B	53.0	0.006938002	-0.060620032	0.118943062	0.091189681	3500.0	1.9867
14	B	54.0	0.039315457	0.050439623	-0.156797848	-0.120211683	3600.0	1.5435
14	B	55.0	-0.013413493	0.083757528	0.291346224	0.223365438	3700.0	1.0862
14	B	56.0	-0.006012853	-0.064322069	0.112351308	0.086136003	3800.0	1.3801
14	B	57.0	0.00601298	-0.149467892	0.031831948	0.024404494	3600.0	2.1576
14	B	58.0	0.015263663	0.151318868	0.005040568	0.003864436	3400.0	2.3831
14	B	59.0	0.006938002	0.099490865	0.289039684	0.221597091	3500.0	0.9923
14	B	60.0	-0.018038813	-0.075428179	-0.259008851	-0.198573453	3600.0	0.5996
14	B	61.0	0.000462511	0.018047163	-0.158955518	-0.121865897	3700.0	0.881
14	B	62.0	0.043015713	0.087459479	-0.098130137	-0.075233105	3800.0	0.722
14	B	63.0	-0.007863066	0.00046268	0.197971717	0.151778316	3900.0	1.6127
14	B	64.0	0.036540222	0.141138373	-0.041346924	-0.031699309	4000.0	0.7189
14	B	65.0	-0.009713236	-0.126330397	0.03530284	0.027065511	3800.0	1.5587
14	B	66.0	0.010638343	0.00046268	0.174896701	0.134087471	3900.0	1.3747
14	B	67.0	0.012488429	0.126330397	-0.024295613	-0.018626637	4000.0	2.0174
14	B	68.0	0.019888984	-0.050439707	-0.241799805	-0.185379851	4100.0	1.0467
14	B	69.0	0.017113834	0.018972609	0.257091791	0.197103707	4200.0	0.8163
14	B	70.0	0.011563407	-0.118000878	0.044466305	0.034090834	4300.0	0.9139
14	B	71.0	0.006938002	0.071725972	-0.114436524	-0.087734669	4400.0	1.1282
14	B	72.0	0.00601298	0.035631646	0.224980199	0.17248482	4500.0	0.6168
14	B	73.0	0.011563407	-0.065247599	-0.279410877	-0.214215006	4600.0	0.5524
14	B	74.0	0.004162852	-0.085608504	0.097482864	0.074736862	4700.0	0.7335
14	B	75.0	-0.040240479	0.118000963	-0.026249282	-0.02012445	4500.0	2.0526
14	B	76.0	0.029139709	-0.125404867	0.047179196	0.036170717	4300.0	0.9984
14	B	77.0	-0.021739112	-0.045812141	0.150915038	0.115701529	4400.0	0.6625
14	B	78.0	0.004162852	0.036557092	0.254090506	0.194802721	4500.0	0.6295
14	B	79.0	0.047641118	0.148542277	-0.003169798	-0.002430179	4300.0	2.0718
14	B	80.0	-0.032839966	0.114298926	-0.060216566	-0.046166034	4400.0	1.1818
14	B	81.0	0.010638343	0.114298926	-0.061130626	-0.046866813	4200.0	0.7613
14	B	82.0	0.01896392	0.018972609	0.176278788	0.135147071	4300.0	0.8652
14	B	83.0	0.047641118	0.042110189	-0.143763961	-0.110219037	4400.0	0.6946
14	B	84.0	0.00601298	-0.139287313	0.023869036	0.018299594	4200.0	0.8986
14	B	85.0	0.018038856	-0.018972694	-0.170109259	-0.130417099	4300.0	0.6194
14	B	86.0	0.011563407	-0.026376682	0.157257006	0.120563705	4400.0	0.6994
14	B	87.0	0.022664218	0.018972609	-0.151020326	-0.11578225	4500.0	0.5314
14	B	88.0	0.022664218	-0.023600176	-0.189044346	-0.144933998	4600.0	0.5205
14	B	89.0	0.027289624	0.031004164	-0.130363249	-0.099945158	4700.0	0.6932
14	B	90.0	-0.00416281	-0.000462765	0.175148221	0.134280303	4800.0	0.5645
14	B	91.0	0.000462511	0.080055576	-0.072094869	-0.055272733	4900.0	1.1517
14	B	92.0	-0.007863066	-0.0217492	0.172891378	0.132550056	5000.0	0.9635
14	B	93.0	-0.011563322	0.026376682	-0.167804835	-0.128650373	5100.0	0.6008
14	B	94.0	-0.016188727	0.072651503	-0.095330464	-0.073086689	5200.0	2.0867
14	B	95.0	0.00601298	0.131883409	-0.038135601	-0.029237294	5300.0	1.1387
14	B	96.0	0.089269172	-0.330865394	-0.016666153	-0.012777384	5100.0	0.9888
14	B	97.0	0.014338642	-0.118926578	0.050313076	0.038573358	4900.0	1.0846
14	B	98.0	0.020814133	0.048588477	-0.132043807	-0.101233585	5000.0	0.6003
14	B	99.0	-0.006938002	0.099490865	-0.055424	-0.042491733	5100.0	1.1831
14	B	100.0	0.018038856	-0.065247599	0.109774476	0.084160432	5200.0	0.7479
14	B	101.0	0.020814133	0.042110189	-0.127760313	-0.097949573	5300.0	0.6777
14	B	102.0	-0.005087831	0.092086962	0.283001669	0.216967946	5400.0	0.6252
14	B	103.0	0.011563407	0.139287313	-0.013273358	-0.010176241	5500.0	0.6472
14	B	104.0	0.008788172	-0.027302212	-0.250763045	-0.192251668	5600.0	0.5668
14	B	105.0	0.023589325	0.103192986	0.284161689	0.217857295	5700.0	0.5473
14	B	106.0	0.030064731	-0.030078718	0.174836881	0.134041609	5800.0	0.5554
14	B	107.0	0.022664218	0.090235901	-0.06941546	-0.053218519	5900.0	0.6845
14	B	108.0	0.030064731	0.016196187	0.205820468	0.157795692	6000.0	0.6157
14	B	109.0	0.026364475	0.134659831	-0.02951566	-0.022628673	5800.0	2.0383
14	B	110.0	0.034690136	-0.048588647	0.128905426	0.098827493	5900.0	1.6975
14	B	111.0	0.037465329	-0.130957964	0.013629789	0.010449505	5700.0	1.2807
14	B	112.0	0.004162852	0.04396108	-0.108446081	-0.083141996	5800.0	3.7443
14	B	113.0	0.030064731	-0.039333683	-0.241684983	-0.18529182	5900.0	0.8959
14	B	114.0	0.026364475	0.142063904	-0.049227174	-0.037740834	6000.0	1.8013
14	B	115.0	0.012488429	-0.100416395	-0.277016006	-0.212378938	6100.0	0.6523
14	B	116.0	-0.002312639	0.041184574	0.227856932	0.174690315	6200.0	0.5767
14	B	117.0	0.009713236	-0.072651503	0.127008176	0.097372935	6300.0	0.6401
14	B	118.0	0.022664218	0.153169844	-0.003272522	-0.002508934	6100.0	0.7801
14	B	119.0	0.041165627	0.071725972	-0.087550216	-0.067121833	6200.0	1.4311
14	B	120.0	0.025439411	0.115224372	-0.056083812	-0.042997589	6300.0	0.8873
14	B	121.0	0.047641118	0.126330397	-0.051012477	-0.039109566	6400.0	0.5854
14	B	122.0	0.010638343	0.022674645	0.211710271	0.162311208	6500.0	1.0688
14	B	123.0	0.017113834	0.080980937	-0.099493426	-0.076278294	6600.0	0.5984
14	B	124.0	0.01896392	0.0217492	-0.156054088	-0.119641468	6700.0	0.6163
14	B	125.0	0.016188727	0.06709849	-0.131781075	-0.101032158	6800.0	0.6266
14	B	126.0	-0.000462511	-0.150393338	0.036528751	0.028005376	6600.0	1.3814
14	B	127.0	-0.006012853	0.064322069	0.248956675	0.190866784	6700.0	0.9085
14	B	128.0	0.024514347	0.077278985	-0.071992378	-0.055194156	6500.0	1.0246
14	B	129.0	0.028214645	-0.12262836	0.05144493	0.039441113	6600.0	1.1161
14	B	130.0	0.016188727	0.015270742	-0.123343249	-0.094563157	6400.0	0.616
14	B	131.0	0.005087916	0.001388295	0.184071863	0.141121762	6500.0	0.6323
14	B	132.0	0.016188727	-0.10134201	0.050481859	0.038702759	6600.0	0.5854
14	B	133.0	0.012488429	-0.149467892	-0.007134218	-0.005469567	6400.0	0.7303
14	B	134.0	0.025439411	-0.145765856	-0.001256537	-0.000963345	6200.0	2.2313
14	B	135.0	-0.019888984	0.095788998	-0.075960917	-0.058236703	6300.0	1.3493
14	B	136.0	0.018038856	-0.050439707	0.145617328	0.111639951	6400.0	0.9495
14	B	137.0	0.026364475	0.072651503	-0.066984565	-0.051354833	6200.0	0.8403
14	B	138.0	0.016188727	0.041184574	0.246089854	0.188668888	6300.0	0.5664
14	B	139.0	0.032839966	-0.112448035	0.057810904	0.044321693	6400.0	1.1187
14	B	140.0	0.004162852	-0.155946435	-0.006068598	-0.004652592	6200.0	0.7518
14	B	141.0	0.007863151	-0.091161431	0.074381114	0.05702552	6300.0	1.0477
14	B	142.0	0.033765115	-0.018972694	0.167395416	0.128336485	6400.0	0.5765
14	B	143.0	0.006938002	-0.006015693	0.208916284	0.160169151	6500.0	0.648
14	B	144.0	0.011563407	-0.060620032	-0.265092881	-0.203237875	6600.0	0.8143
14	B	145.0	0.055041631	0.066173045	0.263175665	0.20176801	6700.0	1.4797
14	B	146.0	0.030064731	0.006015778	0.183318279	0.140544014	6800.0	0.6362
14	B	147.0	0.013413493	-0.145765856	0.0141271	0.010830777	6600.0	1.6326
14	B	148.0	0.019888984	0.045812056	0.221330325	0.169686582	6700.0	1.454
14	B	149.0	0.00601298	-0.085608504	0.078481734	0.060169329	6800.0	1.0623
